start	end	text
0	7920	to end. The automation is N8N orchestrating all of that. Where AI fits in is the data enrichment
7920	15120	or the intelligence. That's where say you have like an SDR workflow. When you get that Calendly,
15360	20100	that Calendly triggers the Zoom call, it books a meeting, it puts it onto your calendar. Well,
20620	26540	in the back end, an AI agent connected to something like ChatGPT 4.1 mini or something,
26540	32900	it will go and it'll scrape their company website. It'll go on LinkedIn, try to find their
32900	39000	profile. It will enrich that data and give you intelligence about that business, that contact,
39100	44300	that person or whoever it is. It'll give you the sentiment analysis, package it up and then directly
44300	53440	inject it into your CRM. That's where AI fits in. That is something that is priceless, essentially.
53440	59540	That work sometimes would take two, three, four hours for an SDR agent to try to surf the web,
59640	65720	find all this stuff, get the right profiles and enrich this personal contact or this business contact.
65720	78040	So just a short recap, automation moves the pieces and AI adds the intelligence.
78040	89780	That is how you move from chaos to clarity. That's the combo that's actually going to change the game for you
89780	96140	and provide structure and then also create the leverage that you need to grow bigger and better.
96140	106500	Now, we went over a lot. We talked about the foundation of it, thinking about your workflows,
106840	113400	thinking about all your tools, thinking about how AI is incorporated into all of it to enrich and to grow
113400	118920	your data and your database and your intelligence. This is going to start to give you the foundations of
118920	125020	working smarter and not harder. It's going to smooth out your operations. So there's less bottlenecks.
125020	129960	It's a cleaner workflow. There is cleaner data in and there is cleaner data out.
132180	137840	If you don't think in a systematized way or productizing your knowledge,
138000	142340	then you're always going to be stuck doing the same exact things over and over and over
142340	148760	without the ability to scale, leverage your time, or even delegate and hand off to other people.
149140	153380	It can't all live in your brain. You have to get it out. You have to create these systems.
153380	155220	You have to create these SOPs.
157320	163320	All that being said, I'm going to actually walk you through a working example of how I use Miro.
163580	166580	So we're going to jump into Miro. I'm going to walk you through this Miro board.
167100	170180	And this is going to be a template that you can actually download. I'll put it in the
170860	174820	description below. It'll be a link to a Miro board. If you don't have Miro,
174820	179320	I'll also try to create an image for it just so that you can actually see the image.
179800	183300	If you plan on using Miro, I'll leave a link down below. You can actually sign that up.
183700	185620	We're going to jump over there. I'll see you on the other side.
185620	193000	So, let's go.
193000	193500	So, let's go.
193500	194500	So, let's go.
194500	195500	So, let's go.
195500	196500	So, let's go.
196500	197500	So, let's go.
197500	198500	So, let's go.
198500	199500	So, let's go.
199500	200500	So, let's go.
200500	201500	So, let's go.
201500	202500	So, let's go.
202500	203500	So, let's go.
203500	204500	So, let's go.
204500	205500	So, let's go.
205500	206500	So, let's go.
206500	207500	So, let's go.
207500	208500	So, let's go.
208500	209500	So, let's go.
209500	210500	So, let's go.
210500	211500	So, let's go.
211500	212500	So, let's go.
