start	end	text
0	6540	rundown of a description of what they think your what chat gpt can extract from your image
6540	13680	now this is where you can do one of two things um you can say oh okay all right i'm uploaded my
13680	18440	mood board this comes out this is awesome it's more than i would ever produce but i would also
18440	24920	strongly advise you to go into this and tweak anything um based on this again the more effort
24920	28960	you put into your mood board the better this will come out but then the more effort you put into
28960	34800	reading through every single one of these things this will actually go into your style guide
34800	41840	as i showed you in here this is my style guide and i went a little bit deeper into doing
41840	50760	some tweaks and i iterated overall to really bring out what i like visually in graphic design
50760	56800	photography videography motion graphics different things like that um so with that being done those
56800	63340	are your three main documents with these three documents you can really save yourself i mean
63340	69880	so many tens hundreds of hours of going back and forth with either designers or even now in this
69880	77060	new age of ai you can you can um pull out copy and paste different parts of your style guide
77060	82760	different parts of your brand vibe different parts of your tone um you can go into these other things like
82760	90600	clean ai or nano banana or sora or mid journey um runway different things like that and you have
90600	99320	things that or are in your uh wheelhouse already so what we'll do is go back over to chat gpt and then
99320	106420	we will go into our sorry not new project didn't mean to do that we will go into the test project and this
106420	113320	is where you upload your files you add your files that are going to be in here so um all your files
113320	121940	that you you want to have in here for your full-blown context uh is great now now that all all of your
121940	125660	documents are uploaded uh i'm actually just going to delete this because i already have mine already
125660	132380	done and then we'll jump back over i'll go through my own personal brand and my project so that i can kind
132380	135820	of walk you through without having without having to make you guys wait for each and every one of
135820	139900	these uploads uh so just give me a few minutes and uh we will jump right on that
162380	169900	so
192380	201900	so
201900	201900	
201900	203900	so
203900	205900	so
205900	211900	so
211900	213900	so
213900	217900	so
217900	219900	so
219900	247420	so
249900	270540	okay back uh now i just wanted to show you a couple of things of
271340	275980	how to use this um just some very basic things there's also some prompts in here um you're going
275980	280060	going to be going into the community going into that classroom going to the prompt section and just
280060	284540	copying a couple of prompts all i'm going to do is just copy these there's about 30 prompts
284540	289260	for style and for a couple of other things but i just wanted to show you um i believe you can have
289260	298860	about 20 documents or so um uploaded into your project files um but we are going to go in here
298860	307420	and i'm going to go back over here and i'm going to go back over to here i'm going to skip one module i'm going to go down to
307420	315180	different prompts that i use prompts sorry prompts that i use all of the time we'll just go in here and grab a
315180	324860	a class seat here just grab one educational social post mock-up so
328700	331580	help me create a post about
333580	335900	ai data silos
335900	340060	and then i just paste in that prompt
342140	353500	now it's going to spit out very fast but while it's doing that i just want to show you how powerful this is because once you start to do it and you've created your brand documents and your brand vibe and your voice and your tone and everything
354140	357500	what it's going to do is it's going to take the instructions that you uploaded into it it's going
357500	365340	to take all of those brand vibe documents it's going to take your your guidelines and your tone of voice and everything and it's going to start to spit something out that sounds much much more like you
365340	373580	um or look in some cases when you're designing look a lot like the tone that you want to create so
374540	389580	i'm going to let this go ahead and finish up and you will see overall how it's going to spit out this design
395340	403580	so
403580	404540	so
404540	412780	so
412780	414780	so
414780	415740	so
415740	417740	so
417740	428940	so
428940	430940	so
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
430940	430940	
447740	460940	all right
460940	460940	
460940	460940	
460940	464940	all right
464940	473340	i sped up through that obviously it's going to take a little bit to generate these things but
473340	480300	when you have something like this that you have that something along your uh the lines of your
480300	485180	your brand documents and you want to have some visuals these are visuals that you can definitely
485180	492780	turn over to your ai designer or your your human designer and it'll give you results like this this
492780	497740	is kind of like that the 80 20 if you if you follow my videos i use the 80 20 principle all the time
498300	503980	it's never going to be 100 exactly like you want but these are very very well styled and in different
503980	509180	dimensions so you can grab uh different parts of this upscale it and whatnot um the very next thing
509180	515260	that i want to do is show you uh that it can write things in your brand and your tone of voice and this
515260	520620	is going to be something that only you know whether it sounds like you or not and also how well you've
520620	526700	built your brand vibe documents so that once it actually has an output does it sound like you you're
526700	531100	really the only judge of that because this is your brand this is how you want to sound or do you want
531100	536540	to take your ideas and then kind of amplify or change it just slightly if you are a little bit more
536540	543260	of an introvert and you want it like to be impactful high high fast-paced uh marketing tone then you can
543260	548460	actually put that into your documents and it'll help you create copyright so you can you can go opposite
548460	554540	of what your normal um you know everyday tone of voice is you can match your tone of voice you can change
554540	559580	and tweak tweak to go different things um but now i'm just going to put a very simple product up here
560140	569580	write a post to go with this visual design about data silos
572540	575660	using my brand docs
575660	583020	uh i want it to be about 500 words
586700	590940	so it's going to take that information it already created the visual that's going to give me a template
590940	597740	of basically what i can use for breaking down uh ai data silos um i've actually created many videos on
597740	603660	this and i have written up quite a few things about what data silos are if you want to check out that video
603660	609820	um i'll try to link it or put a link somewhere in this uh so that you can check it out because data silos
609820	614380	can kill pretty much any business this is this is kind of the cornerstone of what i built uh my
614380	618940	marketing business around and the sas app that i'm going to be coming out with uh but as you can see
618940	623900	and when you take a look at your own articles or whatever it is that that you wrote up you can you
623900	629500	can do a vsl or different ad angles or say hey uh give me 10 different hooks and variations to
629500	636780	you start out this uh marketing landing page video whatever it is um but this will be again depending
636780	642460	on how much work you put into your brand documents this is going to sound a lot more like you than
642460	648300	just going into chat gpt and saying hey um without any projects without any documents without any brand
648300	652780	voice tone cadence or any of that um it's not going to sound robotic it's going to sound much much more
652780	659420	on brand and on tone for your particular brand than anything can without these documents i mean it's
659420	663260	like a night and day difference and i'm sure you guys are going to really see the night and day
663260	668380	difference when you get to doing these and start going into your product project and uploading these
668380	674140	documents and start spitting out uh different things and how quickly you can do this i mean uh just
674140	679420	in talking in this video i think i've been about four or five minutes i have what is potentially a lot
679420	684140	of social media posts i can actually post this on multiple different things whether it's linkedin
684140	689180	instagram uh twitter or whatever and then i can take excerpts from all this or i can post this
689180	695020	as a blog i'm not going to go ahead and read through all of it but this is such a powerful tool
